2015/08/09,臺西,PM2.5,0,0,0,0,0,3,3,1,3,1,1,0,8,18,16,22.81,21.94,21.41,20.72,21.02,21.8,22.42,23.02,23.52
2015/08/10,臺西,PM2.5,24.32,24.61,24.95,25.72,26.21,27.06,27.71,28.21,27.8,26.6,25.88,25.75,25.3,24.56,23.62,22.81,5,7,10,4,1,8,8,7
2015/08/11,臺西,PM2.5,12,15,19,17,9,10,7,8,10,8,7,8,25.3,1,4,22.81,3,21.41,5,8,7,3,5,4
2015/08/12,臺西,PM2.5,3,6,9,10,8,10,10,13,14,7,0,3,1,0,4,5,4,7,4,4,4,5,7,1
2015/08/13,臺西,PM2.5,3,6,4,1,4,7,3,5,5,5,8,6,5,3,0,0,0,21,21,4,5,5,7,7
2015/08/14,臺西,PM2.5,1,0,4,3,3,7,16,14,7,9,9,8,6,6,8,8,0,0,0,0,1,1,1,6
2015/08/15,臺西,PM2.5,3,0,0,4,6,4,0,4,6,0,0,7,3,8,10,9,9,7,10,12,7,12,15,17
2015/08/16,臺西,PM2.5,17,10,7,9,4,0,3,1,0,3,4,0,0,0,1,3,5,3,3,3,7,5,3,12
2015/08/17,臺西,PM2.5,9,7,8,7,7,9,14,15,8,4,4,3,5,4,3,3,3,1,6,7,5,8,12,13
2015/08/18,臺西,PM2.5,13,8,8,10,7,7,6,8,12,8,8,12,8,8,9,10,12,7,9,13,18,19,14,13
2015/08/19,臺西,PM2.5,10,8,12,9,12,13,10,13,16,17,15,16,19,24.56,23.62,25,26,33,42,40,33,35,31,23
2015/08/20,臺西,PM2.5,27,24,16,22,29,29,24,16,10,8,8,10,10,14,22,22,26,30,26,29,27,15,8,14
2015/08/21,臺西,PM2.5,14,12,9,8,8,8,13,17,22,27,24,26,44,42,30,29,24,25,23,19,18,15,17,17
2015/08/22,臺西,PM2.5,16,19,14,12,16,18,17,17,33,48,43,35,35,33,31,26,21,16,17,29,36,34,30,23
2015/08/23,臺西,PM2.5,29,34,33,31,25,14,8,9,10,10,8,5,1,4,8,15,9,5,8,7,8,9,6,10
2015/08/24,臺西,PM2.5,14,8,7,8,6,6,7,6,12,16,14,13,12,14,10,8,9,15,17,15,12,9,15,30
2015/08/25,臺西,PM2.5,39,38,35,36,25,14,17,21,23,26.6,7,5,8,12,6,4,12,12,9,9,6,6,4,6
2015/08/26,臺西,PM2.5,12,12,12,12,7,7,6,3,5,12,15,7,8,10,6,8,8,10,13,5,6,14,8,0
2015/08/27,臺西,PM2.5,6,13,12,12,12,9,8,10,10,10,14,14,12,7,9,9,8,10,8,9,10,10,10,5
2015/08/28,臺西,PM2.5,0,3,7,3,18,12,12,5,4,10,12,5,4,8,23.62,18,10,0,0,3,0,0,3,4
2015/08/29,臺西,PM2.5,0,1,0,1,6,5,0,0,0,6,10,8,6,0,0,0,0,1,0,0,0,0,1,1
2015/08/30,臺西,PM2.5,3,1,4,7,1,4,5,1,0,3,3,4,0,0,0,1,3,0,0,0,1,0,1,7
2015/08/31,臺西,PM2.5,0,0,0,4,4,0,4,7,6,8,8,8,7,0,0,0,0,0,0,0,0,3,3,0
2015/09/01,臺西,PM2.5,4,7,4,6,9,6,3,4,3,4,5,7,7,24.56,16,10,5,7,6,6,8,10,10,7
2015/09/02,臺西,PM2.5,6,13,15,14,19,21,19,23,26,24,29,25.75,29,26,22,22,25,25,16,9,4,3,14,22
2015/09/03,臺西,PM2.5,24,21,15,19,19,16,17,19,24,17,12,18,19,13,16,18,12,10,10,10,9,13,21,23
2015/09/04,臺西,PM2.5,22,19,19,22,23,29,32,32,34,26,17,14,12,8,6,8,5,3,4,9,12,10,15,19
2015/09/05,臺西,PM2.5,19,23,24,24,23,24,27,23,18,6,4,14,25.3,19,14,16,15,12,6,7,10,8,6,7
2015/09/06,臺西,PM2.5,14,19,18,13,17,25,21,18,18,26.6,14,3,5,9,14,19,18,17,18,13,10,10,9,12
2015/09/07,臺西,PM2.5,12,9,5,4,7,9,14,17,23,23,12,25.75,6,8,5,0,0,0,1,0,0,9,9,8
2015/09/08,臺西,PM2.5,12,16,21,29,30,33,34,22,14,15,23,27,21,16,16,9,9,14,12,8,4,5,6,6
2015/09/09,臺西,PM2.5,10,10,15,17,18,22,21,23,21,22,24,21,22,17,18,21,17,14,14,19,19,24,27,26
2015/09/10,臺西,PM2.5,21,10,12,15,19,22,18,15,15,17,17,17,17,19,15,10,12,21,19,14,15,14,17,24
2015/09/11,臺西,PM2.5,30,31,24,26,34,32,32,47,55,49,52,59,51,35,36,33,25,18,13,10,9,10,15,19
2015/09/12,臺西,PM2.5,30,33,32,36,36,35,44,42,31,23,21,29,26,27,30,31,26,14,10,13,16,13,16,19
2015/09/13,臺西,PM2.5,16,17,26,33,34,38,49,56,62,57,48,59,51,36,31,23,21,17,19,21,24,27,24,24
2015/09/14,臺西,PM2.5,30,30,27,30,32,34,42,52,45,45,55,49,47,44,40,32,25,23,17,17,16,15,16,15
2015/09/15,臺西,PM2.5,13,13,13,12,13,12,16,23,34,43,48,51,59,56,56,29,9,3,0,1,5,7,6,8
2015/09/16,臺西,PM2.5,4,0,5,14,17,21,27,30,41,53,52,38,18,10,23.62,8,8,5,5,12,13,10,15,19
2015/09/17,臺西,PM2.5,23,29,31,31,34,36,41,52,48,38,41,44,38,33,34,31,24,18,17,19,25,26,29,32
2015/09/18,臺西,PM2.5,25,22,22,16,13,17,18,16,19,24,25,27,27,31,36,35,27,25,31,29,25,21,33,49
2015/09/19,臺西,PM2.5,50,47,47,52,60,59,53,71,83,70,62,53,38,38,43,45,35,29,24,24,26,30,31,40
2015/09/20,臺西,PM2.5,47,47,47,49,50,52,52,52,56,52,57,65,56,41,34,40,40,39,34,27,19,14,17,21
2015/09/21,臺西,PM2.5,25,24.61,24.95,25.72,26.21,27.06,27.71,28.21,27.8,26.6,25.88,25.75,25.3,24.56,23.62,19,23,30,23,23,26,26,26,26
2015/09/22,臺西,PM2.5,30,36,41,36,38,44,45,49,51,42,31,23,18,26,31,32,32,30,32,24,17,19,26,25
2015/09/23,臺西,PM2.5,24,32,35,35,35,30,35,47,40,35,30,19,15,18,22,25,33,33,30,31,29,32,43,45
2015/09/24,臺西,PM2.5,44,43,40,41,42,47,51,47,34,23,13,14,19,21,23,22.81,27,30,32,31,25,18,17,24
2015/09/25,臺西,PM2.5,34,39,39,49,52,45,49,58,64,62,62,56,44,33,19,14,15,14,12,15,13,9,13,14
2015/09/26,臺西,PM2.5,16,18,21,22,17,21,26,29,29,29,26,22,19,22,25,22,17,13,10,14,16,18,16,13
2015/09/27,臺西,PM2.5,17,17,12,10,13,19,21,22,26,22,16,21,29,31,31,34,38,30,29,27,23,24,22,16
2015/09/28,臺西,PM2.5,15,19,18,14,18,21,18,19,19,18,19,12,10,15,15,12,13,15,10,21.02,21.8,22.42,23.02,23.52
2015/09/29,臺西,PM2.5,24.32,24.61,24.95,25.72,26.21,27.06,27.71,28.21,27.8,26.6,25.88,25.75,25.3,24.56,23.62,22.81,21.94,21.41,20.72,21.02,21.8,22.42,23.02,23.52
2015/09/30,臺西,PM2.5,24.32,24.61,24.95,25.72,26.21,27.06,27.71,28.21,27.8,26.6,25.88,25.75,25.3,24.56,23.62,22.81,21.94,21.41,20.72,21.02,21.8,22.42,23.02,23.52
2015/10/01,臺西,PM2.5,24.32,24.61,24.95,25.72,26.21,27.06,27.71,28.21,27.8,26.6,25.88,25.75,25.3,24.56,23.62,35,31,23,24,27,24,23,22,21
2015/10/02,臺西,PM2.5,19,22,30,31,25,21,19,17,23,26,26,33,38,33,32,35,29,18,24,26,19,18,15,15
2015/10/03,臺西,PM2.5,17,19,22,21,18,17,19,25,33,34,34,29,18,24,27,31,42,49,41,32,23,15,16,21
2015/10/04,臺西,PM2.5,18,17,19,22,23,13,10,22,24,25,26,24,24,27,24,29,33,17,9,9,9,17,16,9
2015/10/05,臺西,PM2.5,6,6,6,7,10,9,10,14,18,21,18,13,13,19,24,22.81,16,19,25,23,15,15,12,7
2015/10/06,臺西,PM2.5,10,8,7,14,13,10,17,35,48,44,42,36,32,29,34,35,26,21,15,14,17,17,18,19
2015/10/07,臺西,PM2.5,19,22,23,19,17,23,32,36,42,45,49,58,60,52,47,42,33,27,17,12,18,19,18,17
2015/10/08,臺西,PM2.5,19,21,23,22,21,29,39,43,39,32,22,15,10,10,9,8,12,13,6,0,4,8,6,6
2015/10/09,臺西,PM2.5,9,12,13,5,0,0,1,4,0,0,0,0,0,0,1,5,1,5,8,7,6,8,9,13
2015/10/10,臺西,PM2.5,22,17,13,17,18,17,15,9,10,18,19,21,27,30,24,22,24,19,14,15,18,25,34,38
2015/10/11,臺西,PM2.5,36,36,33,31,32,35,39,42,43,43,44,44,45,49,49,49,44,41,39,32,25,21,18,12
2015/10/12,臺西,PM2.5,14,17,16,15,13,16,16,19,23,19,16,16,21,25,32,34,40,39,33,34,39,44,47,53
2015/10/13,臺西,PM2.5,57,52,44,42,43,52,61,52,42,36,35,25.75,40,41,48,53,51,48,45,45,45,42,36,33
2015/10/14,臺西,PM2.5,34,42,51,49,47,48,35,25,22,17,25,30,21,19,19,17,12,14,16,15,14,14,19,21
2015/10/15,臺西,PM2.5,16,16,21,21,19,21,23,24,24,18,14,17,24,24,17,16,16,12,9,8,8,14,17,18
2015/10/16,臺西,PM2.5,25,26,27,30,26,29,26,22,22,27,30,30,32,27,24,24,24,22,22,26,29,31,30,30
2015/10/17,臺西,PM2.5,29,26,30,32,26,23,25,22,16,18,26,33,31,26,27,26,23,22,22,19,18,22,25,27
2015/10/18,臺西,PM2.5,27,29,34,34,36,41,42,40,31,32,34,25,19,19,19,19,19,21,17,18,19,14,15,23
2015/10/19,臺西,PM2.5,19,17,24.95,25.72,26.21,27.06,27.71,28.21,27.8,26.6,18,21,25.3,29,30,34,33,27,23,17,16,15,13,16
2015/10/20,臺西,PM2.5,18,15,13,10,13,14,19,31,42,55,65,67,67,61,42,38,45,42,40,53,61,45,18,8
2015/10/21,臺西,PM2.5,12,8,7,12,13,15,22,23,31,30,17,22,29,36,33,27,25,21,23,19,16,14,14,16
2015/10/22,臺西,PM2.5,18,21,12,8,9,17,30,33,35,34,32,30,29,30,35,33,31,33,34,34,33,32,32,36
2015/10/23,臺西,PM2.5,39,35,32,39,47,49,48,41,38,35,32,33,36,33,29,27,24,19,12,7,8,12,18,22
2015/10/24,臺西,PM2.5,22,23,22,18,21,22,16,16,15,18,21,24,31,34,34,29,26,30,31,30,31,39,43,40
2015/10/25,臺西,PM2.5,36,38,34,32,31,31,31,33,33,35,42,41,40,38,33,27,24,25,24,22,24,27,24,23
2015/10/26,臺西,PM2.5,25,24,27,32,34,39,43,42,50,61,53,41,34,34,36,36,43,47,38,33,34,34,34,33
2015/10/27,臺西,PM2.5,30,32,32,30,35,32,27.71,39,44,40,40,38,38,34,23.62,22.81,31,36,41,42,48,53,56,53
2015/10/28,臺西,PM2.5,49,58,74,73,71,73,75,81,82,78,75,69,57,24.56,44,43,40,33,33,38,34,38,42,39
2015/10/29,臺西,PM2.5,35,41,47,45,40,38,40,42,44,47,48,43,40,38,39,45,51,51,51,57,55,56,61,68
2015/10/30,臺西,PM2.5,79,87,86,81,81,82,77,86,92,85,82,62,60,69,58,50,47,45,38,23,16,14,14,17
2015/10/31,臺西,PM2.5,14,9,10,14,18,16,15,17,17,15,15,21,29,32,23,23,25,16,12,15,19,16,14,16
2015/11/01,臺西,PM2.5,21,19,15,16,22,22,24,27,25,21,18,14,18,27,34,26,14,10,12,15,16,14,13,17
2015/11/02,臺西,PM2.5,19,16,12,13,16,15,15,18,16,16,14,14,23,30,25,23,25,31,33,40,41,38,41,44
2015/11/03,臺西,PM2.5,43,42,40,38,34,36,39,34,30,26,32,25.75,45,31,17,19,23,19,9,10,17,17,14,17
2015/11/04,臺西,PM2.5,22,24,31,31,25,26,31,40,55,61,65,68,70,59,44,47,44,31,26,31,27,21,21,17
2015/11/05,臺西,PM2.5,17,18,23,23,21,32,38,43,49,44,33,32,33,32,29,23,23,21,12,18,23,12,9,10
2015/11/06,臺西,PM2.5,13,15,12,16,18,13,16,18,13,12,12,22,25,18,21,30,35,35,32,34,44,55,55,58
2015/11/07,臺西,PM2.5,56,45,41,41,43,51,53,56,55,36,27,32,31,29,30,32,31,42,53,53,59,59,62,59
2015/11/08,臺西,PM2.5,58,62,58,62,68,67,73,83,90,97,95,68,42,33,32,36,38,38,41,45,58,66,68,71
2015/11/09,臺西,PM2.5,71,69,67,77,79,68,61,56,53,51,39,32,36,44,41,31,19,16,19,17,14,13,12,12
2015/11/10,臺西,PM2.5,13,14,17,16,13,17,22,24,18,16,27,39,42,42,39,30,26,30,31,32,32,31,29,26
2015/11/11,臺西,PM2.5,23,24,26,23,26,30,27,26,33,26.6,25.88,19,26,35,39,38,33,24,18,18,21,24,19,15
2015/11/12,臺西,PM2.5,17,18,18,22,29,33,33,36,33,22,24,24,17,19,27,29,30,34,29,17,15,14,9,9
2015/11/13,臺西,PM2.5,17,22,24,27,23,24,26,32,43,44,34,25,27,34,38,43,47,53,60,58,51,50,49,56
2015/11/14,臺西,PM2.5,65,61,61,60,57,57,52,48,50,53,45,30,19,18,15,13,12,15,18,22,25,30,36,39
2015/11/15,臺西,PM2.5,38,32,29,23,19,21,21,18,14,19,21,17,17,22,19,16,19,18,14,12,14,21,22,17
2015/11/16,臺西,PM2.5,19,24,25,26,24,24,31,39,47,65,55,29,21,18,25,29,31,33,32,34,41,42,43,52
2015/11/17,臺西,PM2.5,55,47,52,67,74,83,88,81,70,26.6,25.88,86,75,70,67,52,49,56,64,77,103,113,117,122
2015/11/18,臺西,PM2.5,131,146,148,138,127,109,91,76,55,47,40,21,13,16,18,26,23,15,17,13,9,14,18,22
2015/11/19,臺西,PM2.5,22,17,12,15,23,27,35,35,30,34,29,25.75,18,23,24,21,19,19,18,15,14,15,19,23
2015/11/20,臺西,PM2.5,23,23,22,24,30,38,43,43,39,35,32,27,25,22,19,21,16,16,17,14,13,13,12,9
2015/11/21,臺西,PM2.5,14,16,16,12,7,10,19,25,24,26,43,67,83,93,86,60,47,52,53,58,75,85,83,73
2015/11/22,臺西,PM2.5,75,86,90,90,82,57,36,30,27,23,22,33,35,29,24,19,16,14,13,12,10,14,17,16
2015/11/23,臺西,PM2.5,17,16,19,25,25,25,21,19,22,22,19,23,22,14,10,15,16,12,14,18,22,21,24,29
2015/11/24,臺西,PM2.5,31,32,31,30,32,40,35,25,19,13,15,23,23,18,14,12,15,13,13,15,15,16,14,13
2015/11/25,臺西,PM2.5,14,18,16,8,9,13,8,6,10,14,12,13,13,12,18,16,16,19,14,8,7,14,15,14
2015/11/26,臺西,PM2.5,15,15,14,13,13,22,32,32,30,29,24,21,22,26,23.62,29,24,19,22,22,21,23,22,19
2015/11/27,臺西,PM2.5,21,19,18,23,23,22,26,27,27,31,34,36,36,36,32,29,25,22,25,30,35,41,39,36
2015/11/28,臺西,PM2.5,43,55,57,57,61,60,60,62,66,75,85,75,52,40,35,30,24,26,22,19,19,18,19,17
2015/11/29,臺西,PM2.5,17,25,39,53,70,87,86,96,104,76,43,33,32,32,30,25,29,30,30,25,19,21,23,18
2015/11/30,臺西,PM2.5,19,23,19,12,8,12,9,4,6,7,8,5,4,4,7,9,12,12,6,8,9,12,10,12
2015/12/01,臺西,PM2.5,14,0,0,17,23,24,23,22,27,21,14,21,21,18,21,18,12,8,8,12,13,17,19,17
2015/12/02,臺西,PM2.5,12,10,15,22,24,26,24,22,30,24,19,25.75,32,30,25,29,27,22,21,21,19,16,18,19
2015/12/03,臺西,PM2.5,19,24,30,32,29,21,10,9,8,16,32,38,40,45,45,40,38,39,39,35,32,35,34,34
2015/12/04,臺西,PM2.5,39,35,31,27,23,21,21,24,26,29,32,26,22,23,21,19,18,17,17,16,17,18,19,21
2015/12/05,臺西,PM2.5,21,24,21,21,25,25,23,26,34,27,21,17,16,18,22,24,21,21,18,13,12,10,8,5
2015/12/06,臺西,PM2.5,0,3,12,5,1,6,9,7,0,1,8,9,5,6,9,8,8,10,7,4,5,10,15,12
2015/12/07,臺西,PM2.5,7,7,8,25.72,26.21,27.06,27.71,28.21,16,22,25,29,32,29,21,18,16,9,9,14,14,12,13,13
2015/12/08,臺西,PM2.5,14,18,19,17,16,15,15,16,15,15,21,24,21,15,7,6,12,14,12,8,8,9,13,13
2015/12/09,臺西,PM2.5,12,9,9,14,15,17,15,17,29,44,58,66,49,17,23.62,22.81,21.94,7,7,10,12,5,5,7
2015/12/10,臺西,PM2.5,4,1,1,5,12,9,0,1,3,0,5,6,6,7,4,3,6,8,4,4,6,0,0,7
2015/12/11,臺西,PM2.5,10,10,12,10,10,12,15,17,13,9,13,15,15,17,15,17,26,31,27,22,25,27,24,24
2015/12/12,臺西,PM2.5,18,22,23,22,25,25,23,18,19,21,24,21,17,22,22,19,19,18,15,17,21,18,15,22
2015/12/13,臺西,PM2.5,22,14,12,13,15,19,24,22,16,19,24,19,18,19,22,23,25,22,19,24,25,18,14,14
2015/12/14,臺西,PM2.5,14,18,36,42,29,29,36,32,24,23,23,19,15,14,16,13,15,18,12,12,21,17,18,18
2015/12/15,臺西,PM2.5,15,19,19,16,17,17,16,13,15,25,32,42,53,62,67,59,61,64,68,73,69,70,73,73
2015/12/16,臺西,PM2.5,75,77,77,77,77,77,79,81,78,75,74,76,75,75,81,87,94,95,92,84,70,60,47,34
2015/12/17,臺西,PM2.5,31,29,32,41,45,48,50,53,55,48,41,41,38,40,38,31,32,36,36,31,30,26,23,24
2015/12/18,臺西,PM2.5,22,21,24,22,19,19,16,17,21,22,33,42,32,21,16,13,7,7,9,7,5,6,4,3
2015/12/19,臺西,PM2.5,7,9,6,5,6,14,19,17,17,14,8,6,3,1,7,8,6,7,9,14,10,7,8,9
2015/12/20,臺西,PM2.5,18,21,24.95,25.72,26.21,0,14,32,34,52,73,74,83,87,94,94,55,24,26,26,25,25,23,23
2015/12/21,臺西,PM2.5,29,31,32,32,30,29,31,30,24,27,29,23,25,31,34,26,21,18,16,21,24,22,17,15
2015/12/22,臺西,PM2.5,17,25,31,27,13,9,18,25,25,32,25.88,61,56,52,49,47,57,67,64,49,39,43,57,56
2015/12/23,臺西,PM2.5,41,38,43,53,61,51,40,42,57,50,33,33,29,32,34,34,36,38,41,35,30,32,29,27
2015/12/24,臺西,PM2.5,31,30,22,18,17,18,23,26,35,48,58,65,55,36,55,84,78,58,41,32,26,23,25,23.52
2015/12/25,臺西,PM2.5,26,25,24,17,9,9,7,4,1,1,7,6,6,6,10,12,9,10,8,12,16,15,17,21
2015/12/26,臺西,PM2.5,22,25,29,30,29,31,36,41,42,50,58,55,44,40,44,45,47,49,47,48,50,50,53,60
2015/12/27,臺西,PM2.5,66,61,56,56,49,43,45,48,45,48,49,29,18,25,23,15,8,7,7,10,9,14,17,13
2015/12/28,臺西,PM2.5,14,15,19,24,22,19,16,16,25,33,32,36,42,34,26,29,29,26,30,34,29,23,25,26
2015/12/29,臺西,PM2.5,22,19,21,26,32,29,22,26,27,24,26,26,27,31,31,26,22,19,24,22,19,26,29,27
2015/12/30,臺西,PM2.5,27,32,33,30,25,32,35,25,23,24,19,18,21,21,23.62,10,12,7,3,9,14,14,13,16
2015/12/31,臺西,PM2.5,15,10,8,12,16,14,8,14,16,17,23,25,40,51,55,60,65,70,70,65,67,77,75,69
2015/01/01,臺東,PM2.5,30,27,14,17,18,24,39,49,55,53,50,47,38,35,34,34,32,35,29,31,38,29,24,19
2015/01/02,臺東,PM2.5,20,21,18,18,13,14,18,15,14,15,11,11,14,14,11,13,19,18,18,22,21,19,18,17
2015/01/03,臺東,PM2.5,16,16,14,14,17,12,11,15,15,12,9,8,9,7,8,11,10,10,11,15,17,15,15,13
2015/01/04,臺東,PM2.5,9,8,6,1,4,6,8,13,11,8,10,12,11,7,6,6,7,10,6,12,15,11,11,10
2015/01/05,臺東,PM2.5,10,8,4,3,7,9,9,8,8,8,9,9,2,8,12,6,6,4,10,11,11,11,8,5
2015/01/06,臺東,PM2.5,3,3,7,9,8,7,6,8,7,2,2,5,5,9.01,9,10,10,9,7,7,7,5,6,8
2015/01/07,臺東,PM2.5,11,13,20,34,46,44,33,9.04,11,11,9,5,4,7,6,2,4,5,7,6,3,6,3,0
2015/01/08,臺東,PM2.5,0,1,5,3,4,3,2,8,11,10,13,17,18,23,23,26,32,30,30,32,32,30,29,29
2015/01/09,臺東,PM2.5,29,30,27,24,25,26,22,17,19,20,17,15,15,15,18,18,19,20,20,21,20,19,16,15
2015/01/10,臺東,PM2.5,19,22,16,12,16,16,16,16,15,15,19,20,11,4,4,6,4,6,11,11,11,11,13,14
2015/01/11,臺東,PM2.5,14,14,15,15,16,18,13,12,16,15,16,15,15,8,10,21,19,14,11,11,15,16,13,12
2015/01/12,臺東,PM2.5,16,18,18,18,22,22,17,17,20,21,20,19,18,16,13,14,18,17,12,14,21,21,19,19
2015/01/13,臺東,PM2.5,16,14,13,11,11,9,9,8,11,15,13,12,11,11,13,12,10.0,22,19,25,24,10,4,6
2015/01/14,臺東,PM2.5,8,4,4,4,1,0,0,1,5,7,1,7,12,11,9,6,7,7,6,6,9,11,9,11
2015/01/15,臺東,PM2.5,9,4,4,7,6,4,6,2,11,19,9,7,8,10,11,9,7,8,11,15,14,14,14,11
2015/01/16,臺東,PM2.5,12,11,9,9,9,9,7,9,6,3,4,5,7,11,12,11,11,11,9,8,13,13,10,8
2015/01/17,臺東,PM2.5,11,9,8,11,14,15,17,24,26,28,30,27,21,30,46,53,53,52,49,47,49,49,50,47
2015/01/18,臺東,PM2.5,41,46,46,39,36,38,38,36,36,32,27,25,19,15,13,9,13,15,18,25,25,22,18,17
2015/01/19,臺東,PM2.5,15,13,12,13,11,9,11,14,16,18,16,12,12,13,21,33,36,39,40,40,38,35,37,37
2015/01/20,臺東,PM2.5,36,37,35,33,30,28,29,30,30,30,30,8.87,24,23,21,33,29,26,33,26,25,24,23,22
2015/01/21,臺東,PM2.5,20,18,17,16,18,19,21,18,15,16,15,16,18,18,21,23,27,26,22,24,22,20,26,27
2015/01/22,臺東,PM2.5,26,27,28,26,24,26,28,21,26,30,22,26,28,27,28,28,29,31,32,31,36,48,54,52
2015/01/23,臺東,PM2.5,54,61,61,57,53,51,51,51,48,42,39,32,29,29,29,31,32,31,29,32,35,37,34,33
2015/01/24,臺東,PM2.5,36,30,22,19,24,23,19,20,23,22,22,22,22,23,15,17,22,18,24,25,21,18,20,18
2015/01/25,臺東,PM2.5,16,19,15,13,14,14,17,13,11,17,19,16,14,14,13,12,12,14,16,20,25,19,14,15
2015/01/26,臺東,PM2.5,17,16,11,12,11,13,13,14,17,14,13,11,7,7,6,5,8,10,8,9,10,9,11,12
2015/01/27,臺東,PM2.5,11,6,8,8,6,7,7,7,6,7,6,5,4,2,2,7,11,10.52,10,7,5,5,4,5
2015/01/28,臺東,PM2.5,4,4,3,2,4,6,3,3,5,1,3,5,4,6,7,7,5,5,7,5,4,4,6,10
2015/01/29,臺東,PM2.5,1,2,8,8,5,2,5,6,4,4,5,1,1,1,8,18,15,9,8,6,8,11,9,5
2015/01/30,臺東,PM2.5,4,7,7,7,10,10,6,3,8,11,13,14,11,2,6,15,9,4,4,6,6,8,5,3
2015/01/31,臺東,PM2.5,5,3,4,3,2,3,5,5,7,8,3,2,3,3,7,9,9,11,10,11,14,13,10,9
2015/02/01,臺東,PM2.5,6,4,4,2,4,8,9,8,3,4,6,4,4,4,3,2,3,4,7,8,9,9,7,7
2015/02/02,臺東,PM2.5,7,3,5,6,5,10,8,4,6,4,7,6,3,7,0,2,11,9,9,10,6,5,6,5
2015/02/03,臺東,PM2.5,1,3,6,4,6,7,4,8,9,6,9,7,5,9,2,4,9,3,7,10,9,7,8,7
2015/02/04,臺東,PM2.5,6,6,7,8,7,3,2,3,2,0,0,2,8.77,3,6,7,6,8,7,4,4,1,0,2
2015/02/05,臺東,PM2.5,5,8,9,7,6,7,7,10,12,9,8,12,16,20,25,23,22,28,33,34,30,30,33,33
2015/02/06,臺東,PM2.5,38,39,39,38,38,35,31,33,30,25,22,19,15,12,15,14,16,20,18,16,16,15,16,12
2015/02/07,臺東,PM2.5,10,11,15,17,16,12,11,17,14,20,17,3,6,9,9,9,9,9,9,13,16,14,11,10
2015/02/08,臺東,PM2.5,7,5,10,10,8,9,11,10,9,12,17,15,15,21,24,25,24,24,29,29,29,26,22,20
2015/02/09,臺東,PM2.5,17,18,17,10,9,11,10,8,7,6,7,7,4,4,7,5,6,8,11,11,7,4,5,6
2015/02/10,臺東,PM2.5,3,4,4,6,8,5,5,4,5,5,5,6,3,1,3,9.63,5,7,9,8,6,5,4,6
2015/02/11,臺東,PM2.5,9,8.59,8.25,7.97,8.24,8.6,8.8,9.04,11,13,11,11,10,10,11,11,11,12,11,12,11,12,15,11
2015/02/12,臺東,PM2.5,11,15,14,11,11,12,11,12,17,25,30,37,39,39,40,38,38,35,38,40,38,42,40,37
2015/02/13,臺東,PM2.5,35,35,34,33,35,37,35,36,38,37,30,26,27,25,26,26,27,29,33,35,37,39,34,29
2015/02/14,臺東,PM2.5,30,29,29,29,27,27,28,25,23,22,23,23,25,28,27,27,30,28,29,30,28,27,26,25
2015/02/15,臺東,PM2.5,24,27,23,18,17,19,22,17,16,16,14,15,18,17,13,9,12,18,19,20,19,21,23,18
2015/02/16,臺東,PM2.5,17,16,13,11,11,13,15,11,11,12,11,13,13,11,11,14,11,10.52,10,13,17,14,11,8
2015/02/17,臺東,PM2.5,7,8,10,7,8,14,17,22,25,21,17,20,24,27,29,29,31,31,29,29,29,32,35,35
2015/02/18,臺東,PM2.5,36,35,29,23,28,30,26,28,30,29,28,31,31,30,32,30,30,32,30,25,19,16,16,18
2015/02/19,臺東,PM2.5,22,22,17,18,20,17,14,16,15,14,17,14,18,22,23,25,24,20,22,22,20,17,12,11
2015/02/20,臺東,PM2.5,15,18,11,7,11,17,12,11,10,10,13,10,11,18,17,15,18,19,18,17,19,21,18,13
2015/02/21,臺東,PM2.5,15,16,15,13,12,9,8,10,13,15,16,16,11,10,11,11,15,15,13,14,11,11,10,8
2015/02/22,臺東,PM2.5,10,9,8,7,8,6,3,6,8,7,10,11,11,12,13,15,15,13,13,19,17,14,18,19
2015/02/23,臺東,PM2.5,19,17,16,11,9,15,19,18,20,19,16,19,16,12,11,9,11,13,13,17,20,21,18,13
2015/02/24,臺東,PM2.5,14,11,9,12,16,14,13,12,8,7,12,13,11,12,17,13,9,12,12,11,9,9,10,11
2015/02/25,臺東,PM2.5,15,15,12,10,8,8,10,9,9,10,6,3,7,11,9,9,11,7,9,9,8,7,6,8
2015/02/26,臺東,PM2.5,9,9,8,7,11,15,11,10,12,11,10,9,7,8,11,9,7,8,11,10,8,13,17,18
2015/02/27,臺東,PM2.5,17,12,9,7,7,8,5,2,6,7,5,4,8.77,8,9,5,4,7,6,8,12,11,11,14
2015/02/28,臺東,PM2.5,12,8,5,7,9,9,9,9,9,7,10,9,7,9,9,7,6,8,6,8,9,5,7,9
2015/03/01,臺東,PM2.5,8,9,9,4,6,11,8,9,7,2,6,8,8,3,0,3,5,8,4,3,3,4,2,0
2015/03/02,臺東,PM2.5,1,2,3,3,2,4,2,4,8,8,5,6,5,4,5,0,2,6,4,3,1,1,2,3
2015/03/03,臺東,PM2.5,6,5,4,3,2,4,5,7,8,9,11,8,4,4,6,7,9,9,11,11,10,10,10,17
2015/03/04,臺東,PM2.5,26,30,19,6,3,6,6,6,9,10,12,14,15,15,19,16,9,16,17,12,13,9,4,7
2015/03/05,臺東,PM2.5,8,5,3,8,11,8,8,9,9,11,11,8,7,9.01,9.1,9.63,12,7,7,4,0,1,11,9
